name,category,lat,lon
L'Authentique,bakery,43.6061926,3.875765
,bakery,43.6097377,3.8766489
En Traits Libres,books,43.6087141,3.8764846
Pharmacie de l'Ecusson,pharmacy,43.6103442,3.8763172
Le Balto,newsagent,43.6107631,3.8759288
Pharmacie Principale,pharmacy,43.6108008,3.8758597
Pharmacie du Mas Drevon,pharmacy,43.5947985,3.869787
Pharmacie Clémenceau,pharmacy,43.6031223,3.8714511
Clé Minute - Jean-François Vauquier,hardware,43.6044214,3.8735548
Les Bains de Montpellier,restaurant,43.6072404,3.8780255
Salle Pétrarque,community_centre,43.6106275,3.8786054
Avenue des Roses,florist,43.6108109,3.8780221
AJM,restaurant,43.6051228,3.884886
110 volts,antiques,43.6052466,3.8838134
Pharmacie du Rondelet,pharmacy,43.6054819,3.8749335
Babar,bar,43.6054441,3.8748552
Théâtre Gérard Philipe,theatre,43.6082685,3.8661695
Crèche parentale Bamboubulle,kindergarten,43.599059,3.8435575
,convenience,43.6053397,3.8838773
Planch'a pain,bakery,43.6054181,3.8839382
,doctors,43.6056654,3.8849912
Centre de loisirs de la maison pour tous Voltaire,childcare,43.6048886,3.8861927
Crèche parentale Les Moussaillons,kindergarten,43.6070489,3.8613663
L'Essentiel,restaurant,43.6047204,3.8830063
La petite Aphrodite,restaurant,43.6049063,3.8830333
House of Indian,restaurant,43.6045815,3.8831349
Jean-Pierre Court,doctors,43.6083049,3.8983095
La Babote,bakery,43.6060267,3.8771491
Pharmacie du Pirée,pharmacy,43.6038866,3.8958673
Divo Diva,hairdresser,43.6041677,3.8957659
The Street Food,restaurant,43.6042458,3.8959475
Morceau de Lune,restaurant,43.6135129,3.880046
The Black Cat,restaurant,43.6128563,3.875853
Pharmacie des Vignes,pharmacy,43.6142823,3.8575535
Burger'N'co Voltaire,fast_food,43.6033432,3.8884809
Pharmacie Saint-Cléophas,pharmacy,43.6006492,3.8675193
Pharmacie de Toulouse,pharmacy,43.5977572,3.8644127
Brasserie de la Gare,restaurant,43.6048754,3.8801191
Le Patio Saint-Roch,cafe,43.6051406,3.8795811
O'Tacos,fast_food,43.6053796,3.8805152
Royal Hôtel,hotel,43.6067609,3.8797465
Hôtel Europa,hotel,43.6068036,3.8799987
Protec'Sur,keys,43.6061705,3.8774799
Pharmacie du Parc à Ballons,pharmacy,43.6132919,3.8891691
Mina Institut,beauty,43.6032277,3.8853942
L'Encas - Salon de thé et restaurant,restaurant,43.6062419,3.8802209
Chiken Street,fast_food,43.607462,3.87976
Pizza Papa,restaurant,43.6085565,3.8802685
Crêperie de la Comédie,restaurant,43.6086026,3.8803581
Elko,cafe,43.6055003,3.881086
French Kiss,bar,43.6056837,3.8813404
La Tomate,restaurant,43.6080627,3.8748405
Plaza de Espagna,restaurant,43.6091413,3.8902359
La Famille,fast_food,43.6091374,3.8903915
Les Vins d'Antigone,alcohol,43.6091335,3.8904666
Jardin de Vic la Gardiole,greengrocer,43.6091607,3.8900053
Chez Pascal,greengrocer,43.6091693,3.8901069
Primeur Rodolphe,greengrocer,43.6091374,3.8900535
Antigone Cordonnier,shoe_repair,43.6091413,3.890311
Baillaud-les-Pains,bakery,43.6092788,3.8896169
Sud de France,deli,43.6092765,3.8895111
Marée Gourmande,seafood,43.6092815,3.8894021
De l'Art et du Cochon,butcher,43.609235,3.8894475
La Sélection du Fromager,cheese,43.6092305,3.889533
,newsagent,43.6092171,3.8898561
Ptit'Fleur,fast_food,43.6091561,3.8897907
Grill Erretegui,fast_food,43.6092715,3.8898633
Café Latin,cafe,43.6092763,3.8897418
Cœur d'Orient,fast_food,43.6091865,3.8894056
Chez Fabien et Nicolas,butcher,43.60918,3.889501
La Bonne Panse,butcher,43.6091718,3.8896009
Croq'Cœur,fast_food,43.6092268,3.8896285
,food_court,43.6091912,3.889717
Centre de loisirs associatif Les Francas,childcare,43.5930806,3.8649135
Crèche collective Robin des Bois,kindergarten,43.6018745,3.9156578
Crèche familiale municipale Les Elfes,kindergarten,43.6019172,3.9155692
Lieu de rencontre parents-enfants l'École des Parents et des Educateurs,social_facility,43.624349,3.8178448
Lieu de rencontre parents-enfants Le Baobab,social_facility,43.6243166,3.8182127
Halte-garderie Mowgli,kindergarten,43.6019503,3.915462
Centre de loisirs associatif Les Francas,childcare,43.6242453,3.8177974
Crèche familiale municipale Les Petits Loups,kindergarten,43.6019639,3.9153466
Centre de loisirs associatif SHIN Vacances,childcare,43.5883071,3.8651461
Halte-garderie municipale André Chamson,kindergarten,43.6092387,3.8353471
Centre de loisirs Association Vacances Evasion,childcare,43.611073,3.8534576
Crèche associative Les Lilas,kindergarten,43.5927929,3.8649012
Centre de loisirs de l'école maternelle Ingrid Bergman,childcare,43.6189596,3.891026
Halte-garderie municipale Villeneuve d'Angoulême,kindergarten,43.5889695,3.8644166
Centre de loisirs de la maison de quartier Pierre Azéma,childcare,43.6191523,3.9002541
Lieu de rencontre parents-enfants Doudou partage,kindergarten,43.6189235,3.8939905
Centre de loisirs,childcare,43.5965793,3.8394284
Lieu de rencontre parents-enfants L'aile et la Plume,kindergarten,43.5808543,3.8768532
Centre de loisirs de la maison de quartier Saint-Exupéry,childcare,43.5978866,3.8387811
Centre de loisirs de la maison pour tous Albert Camus,childcare,43.5964327,3.8703023
Centre de loisirs de la maison pour tous André Chamson,childcare,43.6091686,3.8351595
Centre de loisirs de la maison pour tous Fanfonne Guillierme,childcare,43.6224134,3.8417625
Centre de loisirs de la maison pour tous George Sand,childcare,43.6187866,3.8939201
Centre de loisirs de la maison pour tous Georges Brassens,community_hall,43.6410113,3.8179005
Centre de loisirs de la maison pour tous Joseph Ricôme,childcare,43.6084593,3.8663298
Centre de loisirs de la Maison pour tous Marcel Pagnol,childcare,43.6015145,3.8500509
Centre de loisirs de la maison pour tous Michel Colucci,childcare,43.5936583,3.8402015
Centre de loisirs de la maison pour tous Paul-Emile Victor,childcare,43.6243791,3.8425762
Corum,parking_entrance,43.6135528,3.8818025
The Temple Bar,pub,43.6064286,3.882499
À La Cascade Fleurie,florist,43.6260203,3.8769124
Centre médical de l'Ecu,doctors,43.6035142,3.8897816
,taxi,43.6044289,3.8794559
,taxi,43.6077561,3.879088
Le Tire-Bouteilles,alcohol,43.6030229,3.8821141
Strasbourg épicerie,convenience,43.6030079,3.881966
Les Jardins d'Aiguelongue,greengrocer,43.62824,3.8813684
Pain' Pôles,bakery,43.6282943,3.8812289
Hugo Coiffure,hairdresser,43.6285119,3.8808496
,fast_food,43.6282153,3.8807209
Alimentation générale,convenience,43.6281149,3.8806311
Le Potager de l'Eden,greengrocer,43.6202883,3.8844654
Café Latitude,bar,43.6118716,3.8743108
Cordonnerie Ergé,shoe_repair,43.6114085,3.874774
Le Petit Jardin,restaurant,43.612225,3.8732926
Le Guilhem,hotel,43.6121225,3.8734369
Umami la cinquième saveur,restaurant,43.6119661,3.8735697
La Coquille,restaurant,43.6114203,3.8737439
Napoléon Dynamite,restaurant,43.6117433,3.8742437
La Grange,restaurant,43.6124237,3.8729695
Le Carré Chic,restaurant,43.611452,3.8779382
Miao,restaurant,43.611553,3.8779358
PartenHair,hairdresser,43.6120346,3.8783831
Empanadas Club,restaurant,43.6117628,3.8762349
Up & Down,pub,43.6131573,3.8795125
La Distillerie,bar,43.6130285,3.8792185
Bombay,restaurant,43.6131586,3.8796855
Mr Coiffeur Barbier,hairdresser,43.6150523,3.8811377
Toute la Marée,seafood,43.6150989,3.8811263
Office du Tourisme de Montpellier Méditerranée Métropole,information,43.6094456,3.8813722
Le Puja,restaurant,43.6151682,3.8773303
La Vieille Porte,cafe,43.6145854,3.8773442
,vacant,43.6145989,3.8792289
Pressing Merlin,dry_cleaning,43.6147755,3.8793476
The Black Sheep,pub,43.6147069,3.8798685
Espace Martin Luther King,community_centre,43.6145448,3.8803059
Gabriel Gourmandises,confectionery,43.614249,3.8802445
Le Baron Rouge,restaurant,43.6105382,3.8804343
Le Petit Epicier,convenience,43.6037285,3.8839928
La ferme de Marguerite,restaurant,43.6039314,3.8877737
Crèche associative La belle journée,kindergarten,43.5939712,3.8418899
Crèche associative Coste Belle,kindergarten,43.6106339,3.9041301
Crèche associative La Ribambelle,kindergarten,43.5930504,3.8412333
Halte-garderie municipale Mary Poppins,kindergarten,43.5965742,3.8702654
5àsec,dry_cleaning,43.6057932,3.8765139
,hairdresser,43.615167,3.8810998
La Courte-Échelle,alcohol,43.6153766,3.8810541
Via Pila,restaurant,43.6130644,3.879601
Aux 5 Sens,restaurant,43.616072,3.8799372
Krishna,restaurant,43.6159551,3.8817683
"Chez Valou, Les Souris Dansent",restaurant,43.6095304,3.8771706
Le Crépuscule,cafe,43.6082171,3.8690285
,recycling,43.6402019,3.8429595
,recycling,43.6406235,3.8454236
Pharmacie de la Croix Rousse,pharmacy,43.6415119,3.8455459
,post_box,43.6412947,3.845667
Garage Guédira,car_repair,43.614988,3.8809365
L'Instant pour Soi,hairdresser,43.6158102,3.8821129
La Boîte à Couture,tailor,43.6057013,3.8856653
Boulangerie Pont Juvénal,bakery,43.6060383,3.8862654
Premier Computer,computer_repair,43.606017,3.8863459
Chez Olivier,convenience,43.6059926,3.8857779
Heroes Place,internet_cafe,43.6053887,3.8774935
The Good Place,convenience,43.605461,3.8777004
Brasserie Lepic,restaurant,43.6012674,3.8635151
Les Myrtes,hotel,43.6006844,3.8666621
,car_repair,43.6018692,3.8652566
Jardin d'enfants associatif Sur les Ailes des Lutins,kindergarten,43.6261298,3.8399974
Lieu de rencontre parents-enfants Jouons en ludothèque,social_facility,43.5991269,3.8434197
Salle de quartier La Ruche,community_centre,43.619109,3.8741723
Lieu de rencontre parents-enfants Le Baobab,kindergarten,43.6087716,3.8876144
Lieu de rencontre parents-enfants Le Baobab,social_facility,43.5929639,3.8647793
Lieu de rencontre parents-enfants Montpellier Gambetta,kindergarten,43.6056122,3.8735178
École primaire privée Calandreta Dau Clapas,school,43.601076,3.8631487
McDonald's,fast_food,43.5891933,3.8560151
,recycling,43.6752492,3.9881808
,recycling,43.6767353,3.9860415
,post_box,43.6759713,3.9892123
Mont Liban,fast_food,43.6124552,3.876758
Wash'in,laundry,43.6125119,3.8766719
Brioche Dorée,bakery,43.6101959,3.8772661
Le Petit Nice,cafe,43.6102018,3.877632
Les Beatnik Modernes,restaurant,43.612783,3.8768911
L'univers,bar,43.6128249,3.876886
Café Jules,cafe,43.613389,3.8771037
Librairie Juridique des Étudiants,library,43.613544,3.8771451
Armand Thiery,clothes,43.6104925,3.8768187
Bocage,shoes,43.6091634,3.8789361
Caisse d'Épargne,bank,43.610497,3.8764566
BNP Paribas,bank,43.6104022,3.8763855
Bento Café,fast_food,43.6139169,3.8772706
L'Oignon Givré,restaurant,43.6140306,3.8773178
Kim-Yen,restaurant,43.6140728,3.8773324
Laverie de l'Université,laundry,43.6141109,3.8773483
Crédit Agricole,bank,43.6088829,3.8823127
Bouygues Telecom,mobile_phone,43.6089055,3.8822071
Brioche Dorée,bakery,43.60881,3.8827098
Marionnaud,perfumery,43.6090459,3.8825914
Pressing d'Antigone,laundry,43.6069733,3.8893821
We Go Épicerie Franco Asiatique,convenience,43.6150441,3.87724
Le Nautilus,cafe,43.6154608,3.8774952
,recycling,43.6185867,3.8790318
Domino's,fast_food,43.6156869,3.8769586
Snack Les Pyramides,fast_food,43.6141833,3.8773868
Speed Rabbit,fast_food,43.6079974,3.8885179
Epil in the City,beauty,43.6072611,3.889582
Sushi Bar,restaurant,43.615726,3.8818908
L'Épicerie des Beaux-Arts,convenience,43.6168727,3.8812636
Le Parfum,bar,43.6180923,3.8820655
Bambino Rocco,restaurant,43.6106575,3.8779006
Cucina Nostra,restaurant,43.6132617,3.8791587
Chez Mouss,fast_food,43.6135178,3.8791317
Naan House,fast_food,43.6136903,3.8791166
Ma Maison,restaurant,43.6112165,3.8784675
Nawa,restaurant,43.6129757,3.8793702
Delecto,restaurant,43.6134712,3.8790069
Les Casseroles en folies,restaurant,43.6133514,3.8788172
Kim Hi,restaurant,43.6152459,3.8810761
Carapatte d'Estanove,walkingbus_stop,43.5997428,3.8549919
Pharmacie du Centre Gély,pharmacy,43.60531,3.8599116
,newsagent,43.6052545,3.8596883
Bar des Lilas,cafe,43.6057526,3.8671968
,convenience,43.5943763,3.8425814
Coiffeur Optimum,hairdresser,43.5943456,3.8426236
Pharmacie Cellario-Falgas,pharmacy,43.5940411,3.8427518
,doctors,43.6016954,3.8527148
Le Jardin de l'Agri,greengrocer,43.6151115,3.8569849
FG Coiffure,hairdresser,43.6155423,3.8565143
Boulangerie du Coin,bakery,43.6155885,3.8564786
Le Kiosque à Pains,bakery,43.6037154,3.8747304
Pressing Rondelet,dry_cleaning,43.6036377,3.8747197
le lab,hairdresser,43.606501,3.8768121
Foot Korner,outdoor,43.60647,3.8768872
Chez Julien,poultry,43.6060927,3.8757765
Le Marigny,tobacco,43.6057992,3.8754598
Café Marceau,restaurant,43.6057958,3.8738515
,newsagent,43.6082329,3.8683521
La table du Maroc,restaurant,43.6077937,3.867251
Pharmacie de Figuerolles,pharmacy,43.6075116,3.8668479
Fresh Fruits et Légumes,convenience,43.6074699,3.8667864
L'Aube de Figuerolles,bakery,43.6052669,3.8605146
Presse Gambetta,newsagent,43.6071552,3.8711517
Berlinpinpin,restaurant,43.6071877,3.8710463
Le Barbotin,restaurant,43.6082357,3.8681491
,vacant,43.6012117,3.8520567
Pharmacie d'Estanove,pharmacy,43.6010159,3.8512877
Pharmacie des Lilas,pharmacy,43.601587,3.8486611
Montpellier Estanove,post_office,43.6003562,3.8510277
Pharmacie l'Ovalie,pharmacy,43.5950435,3.8496602
,greengrocer,43.5950032,3.8497254
Studio Flash Look,hairdresser,43.6046884,3.8738924
René Chausseur,shoes,43.6046342,3.8741031
Le Clemenceau,restaurant,43.6045968,3.8737722
Le Moulin Gourmand,bakery,43.6045386,3.8739954
Fast Food Vietnamien,fast_food,43.6048299,3.874075
Studio Musical,music,43.6046754,3.8741365
Le Brazza,newsagent,43.6047778,3.8740049
Française des Jeux,lottery,43.6050111,3.8742918
Emmanuel Gauthier,hairdresser,43.6047919,3.87429
Ori Panzerotti,fast_food,43.6042142,3.8733089
Zak Phone,mobile_phone,43.6040628,3.8733971
Loveliness Nail Bar & Make up,beauty,43.6040236,3.8733467
La Cagette,supermarket,43.603957,3.8732599
Jean le Croquant - Gamebtta,fast_food,43.6039238,3.8732182
Barber du Sud,hairdresser,43.6042364,3.8736129
Siam Thai Bistro,restaurant,43.6041885,3.8735551
Hi-Tech System,computer,43.604318,3.873423
Lyca Mobile,mobile_phone,43.6042855,3.8733792
Le Must Naan,fast_food,43.604276,3.8736652
Gammes La Boutique,clothes;furniture;houseware,43.6043667,3.8734676
KUISTO,fast_food,43.6034131,3.8724091
Sandwicherie Robbin,fast_food,43.603346,3.8722994
ETech Informatique,computer,43.6033182,3.8718128
Symbolik Art Tattoo,tattoo,43.6038709,3.8731489
Studio 411,gallery,43.6038366,3.8731017
Biocoop,supermarket,43.6037498,3.8726199
ADA,car_rental,43.601685,3.8687634
Pizza Hut,restaurant,43.6012735,3.8685789
Audition Meinelly,hearing_aids,43.6011106,3.8674893
Domino's,fast_food,43.6004765,3.8677062
Wei Sin,convenience,43.6023266,3.8704488
Picard,frozen_food,43.6016143,3.8698859
Super Market Clémenceau,convenience,43.6025497,3.8704098
Jessy,hairdresser,43.6024997,3.8703183
Epicerie Clemenceau,convenience,43.6024529,3.8702285
Le Dáhlia,bar,43.6023967,3.8701171
Le Mistral,bar,43.6027783,3.8708219
San James,cafe,43.6026931,3.8706729
Les 3 Bocks,bar,43.60274,3.8712381
CER Clémenceau,driving_school,43.6029611,3.871157
Kong's Food,fast_food,43.6029223,3.8710887
Le Fabuleux Brasserie,restaurant,43.6028608,3.8709812
Crédit municipal,bank,43.6026235,3.871009
La Palmeraie,fast_food,43.6030276,3.8712784
J'M. B Coiffure,hairdresser,43.6029934,3.8712105
La Tour de Piz'a,fast_food,43.6028798,3.8715001
Maison du kebab,fast_food,43.6028371,3.8714197
Super Star Kebab 1,fast_food,43.6031764,3.8715454
Aparté (cuisines),furniture,43.5997989,3.8669897
Garage Sud Racing,car_repair,43.5994807,3.8666102
Akatsuki,restaurant,43.6001884,3.8670455
Nürba - maisons ossature bois,bank,43.5999325,3.8667887
Ciseaux d'Or,hairdresser,43.5981223,3.8648144
Bambino Pizza,fast_food,43.5986598,3.8657122
Autour D'la presse,newsagent,43.5986689,3.8654166
Luna Y Sol,restaurant,43.5980239,3.8652696
Speedy,car_repair,43.5980822,3.8651028
Les Délices des Frères - Maison Soler et Buc,bakery,43.5991214,3.8662481
Le Lion,restaurant,43.5990185,3.8661435
Nicotech Cigarettes Électroniques,e-cigarette,43.5988892,3.8659891
Epicerie 7/7,convenience,43.5994341,3.8665619
Métaux Précieux,jewelry,43.5993331,3.8664493
Mailing Shop,copyshop,43.5978881,3.8645512
BNP Paribas,bank,43.5975787,3.8642295
Pharmacie Le Pavie,pharmacy,43.5954874,3.8667777
Rita Spinelli,hairdresser,43.5954448,3.8668582
Les Dessous de Flo,clothes,43.5947277,3.8699251
Mag Presse,newsagent,43.594614,3.8701357
Mireille et Henri Pierre,hairdresser,43.5945694,3.8702296
Le Pétrin d'Honoré,bakery,43.5945145,3.8703451
,cafe,43.5953814,3.8689079
Athena (Parfumerie - Institut de Beauté),beauty,43.5952434,3.8691627
Haute Pression Martinez,car_wash,43.5949617,3.8694299
Les Fruits du Soleil,greengrocer,43.5949112,3.8695376
Image'In (Copy Service),photo,43.5948607,3.8696475
Pizza Cadera,fast_food,43.5950861,3.8679238
Garage Martines et Fils,car_repair,43.5952396,3.8680737
Point Gourmand : Pain Sandwich Pizza Crêpes Pâtisserie,bakery,43.5955606,3.8683641
Société Générale,bank,43.595519,3.8686732
Lavosud (libre-service),laundry,43.5954921,3.868696
Crédit Agricole,bank,43.595241,3.8672858
Depann Dom Service,electronics,43.5952318,3.8670438
Montpellier Fleurs,florist,43.5953842,3.8669708
Atol,optician,43.5953505,3.8670388
Ikonka,pastry,43.6082574,3.871502
Cyberl@ndmultimédia,computer,43.6082563,3.8715756
,vacant,43.6083408,3.8715757
Phone 2002,mobile_phone,43.6083589,3.8719643
Papeterie Courreau,stationery,43.608399,3.8725195
Olla Oasis Urbaine,restaurant,43.608584,3.8728722
Brad Boutique,clothes,43.6085397,3.872715
Bijouterie Kojayan,jewelry,43.6084378,3.8727555
Fruits Ets Légumes,greengrocer,43.5947622,3.8671241
Phone & Internet,internet_cafe,43.5946864,3.867144
Carpe Diem,hairdresser,43.5946709,3.8670517
Auto Moto École du Mas Drevon,driving_school,43.5946262,3.8670141
Vague à Lame,hairdresser,43.595075,3.8673843
Opticien Point 2000,optician,43.5950195,3.8673773
Fruits 2000,greengrocer,43.594972,3.8672985
Lagoon,laundry,43.5949157,3.8672502
Cordonnerie 2000,hardware,43.5948691,3.8672153
Boucherie Rôtisserie,butcher,43.5947247,3.8705645
All Media,computer,43.594581,3.8704226
Les Caves du Mas Drevon,alcohol,43.5946276,3.8704705
Les Caves du Courreau,restaurant,43.6084378,3.8704523
Najah Coiffure,hairdresser,43.6083539,3.8703319
Le Canard Laqué,restaurant,43.6084742,3.8702293
Telecom & Services,mobile_phone,43.6083066,3.8707046
Vival Casino,convenience,43.6084528,3.8703689
Anis et Canisses,restaurant,43.5983737,3.8654178
Deleuze (Réglisserie Dragée),confectionery,43.5987399,3.8658743
Angel Tatoo,tattoo,43.5988202,3.8655759
Les Frères Poulards,restaurant,43.6082671,3.8710726
Au Pays du Levant,restaurant,43.6084811,3.8701816
Thelios Texia,job_centre,43.5996411,3.8667937
Intérim Languedoc,job_centre,43.5999325,3.8669204
Manpower Bâtiment et TP,job_centre,43.6022185,3.8697436
Securit Werke (Alarme Blindage),hardware,43.604591,3.8740511
Caïto Balances et Bascules,hardware,43.6018284,3.8690516
Mobiles Expert 34,mobile_phone,43.6083847,3.8699019
La petite brasserie,cafe,43.6085429,3.8696934
Najah Coiffure,hairdresser,43.6084067,3.8696752
Teleboutik,internet_cafe,43.6084908,3.8701173
Piléa,florist,43.6085184,3.8699708
Le Panier des Saisons,convenience,43.6083708,3.8700894
Karim Coiffeur,hairdresser,43.6083731,3.8700038
Hérault Caoutchouc (Pompe et arrosage),doityourself,43.5997209,3.866885
Crédit Agricole,bank,43.6086245,3.869136
Bouscaren,driving_school,43.6086622,3.8689477
Cityvol Voyage,travel_agency,43.608401,3.8693141
Pizza Cabane,fast_food,43.6082837,3.8689663
Lyca Mobile,mobile_phone,43.608555,3.8695433
Les Jardins du Midi,convenience,43.6085542,3.8695855
E.Leclerc Drive,outpost,43.6084197,3.8695827
Gaëtan Capano - L'Atelier de Votre Intérieur,furniture,43.5995713,3.866738
Boucherie Ezzeitouna,butcher,43.6080486,3.8679971
Coiffeur Al Bouchra,hairdresser,43.6080185,3.8679312
,carpet,43.6079839,3.8678561
,butcher,43.6081944,3.8683221
Coupe & Barbe,hairdresser,43.6081444,3.8682275
